accuracy,loss,val_accuracy,val_loss,val_kappa,val_f1_macro
0.23944632709026337,1.9691158533096313,0.025967199355363846,1.8185888528823853,-0.005983417172102712,0.04116302280058449
0.2509618103504181,1.916204810142517,0.1017480343580246,2.2982993125915527,-0.0016270115534895435,0.051365869908368056
0.24943122267723083,1.6280772686004639,0.04081779718399048,3.417013168334961,0.014218020665405784,0.07831884162435672
0.27560940384864807,1.73984694480896,0.13224080204963684,2.665431499481201,0.0009196610761128543,0.07176155589721549
0.29225823283195496,1.6475915908813477,0.16275818645954132,1.9856345653533936,0.05897892628314849,0.14872846897939598
0.33477845788002014,1.5159188508987427,0.15387263894081116,1.933356523513794,0.00837550343836646,0.09385510476208406
0.34083595871925354,1.4735891819000244,0.10184605419635773,3.4780280590057373,0.0007723928183877016,0.05536645498107362
0.35475024580955505,1.3444222211837769,0.3732565939426422,1.4792808294296265,0.0004421498975197835,0.12351343056860213
0.37631288170814514,1.243050456047058,0.4445933699607849,1.6190646886825562,0.08894521389713528,0.2365330832304052
0.37808358669281006,1.3346788883209229,0.146291583776474,1.9400253295898438,0.0020416906131458523,0.08691287010277436
0.4074760377407074,1.2963178157806396,0.2759152054786682,1.9057562351226807,0.15694922866202043,0.24240002555744952
0.3701053261756897,1.2384014129638672,0.2791918218135834,2.413942813873291,0.1628238806236506,0.24207394207496166
0.3776445984840393,1.2316480875015259,0.12515191733837128,2.5658950805664062,0.0321423204453668,0.12687572233583136
0.3640722334384918,1.3507134914398193,0.4708377718925476,1.2960567474365234,0.12837533740649498,0.2689187699445785
0.41219788789749146,1.2731854915618896,0.3996810019016266,1.8520187139511108,0.013519470275565548,0.07246643244311315
0.46397581696510315,1.2095167636871338,0.40933579206466675,1.8146603107452393,0.003940590050397708,0.03868181937760799
0.46272459626197815,1.2445117235183716,0.13205328583717346,2.997560739517212,0.002911856334336549,0.07469368797584011
0.36277443170547485,1.2773709297180176,0.33732494711875916,2.040346145629883,0.10555675779614337,0.23450025109407954
0.563799262046814,1.1073086261749268,0.3486844003200531,1.753928542137146,0.11980709178731097,0.21484226733385925
0.5393205285072327,1.2326054573059082,0.17977316677570343,2.2376949787139893,0.01732567363884885,0.10329321580428037
0.4868602752685547,1.1731669902801514,0.438969224691391,1.823388695716858,0.09271993057040306,0.193104874501566
0.4871038496494293,1.1153934001922607,0.39007046818733215,1.5659693479537964,0.12268395953937972,0.27774522066797314
0.49437570571899414,1.2560192346572876,0.4991985261440277,1.5824309587478638,0.09248276001389599,0.1481888452075964
0.48143547773361206,1.1494613885879517,0.14302606880664825,2.2359213829040527,0.007050180813046758,0.09214497701907562
0.5137697458267212,1.120680809020996,0.16858375072479248,2.3616557121276855,0.07329730964143344,0.15940986550959563
0.4294818043708801,1.1392195224761963,0.34580644965171814,1.576218605041504,0.07876386355110587,0.18266896005608727
0.4160771369934082,1.1979345083236694,0.414337158203125,1.824639916419983,0.02066231008235042,0.0823701717756983
0.4675275385379791,1.2256890535354614,0.3590320646762848,1.5924441814422607,0.19739961162909436,0.26046193452159694
0.5184049010276794,1.0809444189071655,0.47088199853897095,1.422868013381958,0.1682952583873092,0.2922308945499923
0.5129151344299316,1.145749568939209,0.44602975249290466,1.5222103595733643,0.26777356451450185,0.35029066703932404
0.6109656691551208,1.062191128730774,0.22641977667808533,2.21559476852417,0.07958674004882271,0.19070200695200284
0.5322111248970032,1.0730559825897217,0.3818632960319519,1.828481912612915,0.21172068148279577,0.3205970182318587
0.49846258759498596,1.1916676759719849,0.33141568303108215,2.1277244091033936,0.1795503395029595,0.28111201693776466
0.5098763108253479,1.1688435077667236,0.44426339864730835,1.6684621572494507,0.052760618904961976,0.18629818024411565
0.4588673710823059,1.2140920162200928,0.26829713582992554,2.1352086067199707,0.07445713008354848,0.20352799351473597
