accuracy,loss,val_accuracy,val_loss,val_kappa,val_f1_macro
0.2201240360736847,1.9625879526138306,0.024403173476457596,2.193868637084961,0.0,0.039797386029641675
0.4612159729003906,1.3705875873565674,0.10346977412700653,5.490118980407715,0.0018942119429405935,0.05585545197756153
0.5816304683685303,1.060694932937622,0.1338110715150833,13.860771179199219,0.0004924510677301042,0.06964292449737931
0.6316927671432495,0.9468332529067993,0.4085598886013031,5.196079254150391,0.0038414115151506056,0.03591079430281343
0.5784178972244263,1.085676908493042,0.07193466275930405,3.1692898273468018,0.05399302591981803,0.16233075549731651
0.6317561268806458,0.9621829986572266,0.26146116852760315,2.3078970909118652,0.09164393502355905,0.24854201388593983
0.6373040080070496,0.8816900253295898,0.6047385931015015,1.0824429988861084,0.27786611103556713,0.3545155221513917
0.7220444083213806,0.7734895944595337,0.14150750637054443,6.036559104919434,0.02945575679089485,0.0920547266106437
0.6807880997657776,0.7367089986801147,0.4790891706943512,1.7475780248641968,0.22427864263076047,0.33191141706812766
0.6762598752975464,0.7749388813972473,0.40699997544288635,5.366837501525879,0.006985639689157552,0.042280924378338115
0.7802760601043701,0.6608278155326843,0.13224856555461884,7.617481231689453,0.002166370368178905,0.07584610902833931
0.6853923201560974,0.721751868724823,0.3154527246952057,3.237164258956909,0.12996960720699569,0.18985302062157683
0.6320707201957703,0.7656792402267456,0.545017659664154,1.4431321620941162,0.3305426622633437,0.3949126607105871
0.6107487082481384,0.9404577016830444,0.13224856555461884,14.245633125305176,0.0,0.06778175106702042
0.6507107019424438,0.8751825094223022,0.3818688988685608,3.250967502593994,0.19014919636453986,0.23700343061332854
0.6876239776611328,0.795374870300293,0.6101809144020081,1.1430113315582275,0.28467998892242097,0.3480273091776581
0.7192142009735107,0.7367693781852722,0.13257205486297607,8.97429084777832,0.0066581280980826385,0.07539040629067562
0.7182366251945496,0.7278033494949341,0.028328025713562965,3.4594810009002686,0.056057193132861505,0.14035213886518313
0.7162104845046997,0.6957162618637085,0.5263653993606567,1.8439295291900635,0.1541403113303349,0.17621708739905878
0.7286428213119507,0.7513477802276611,0.13931289315223694,7.587724208831787,0.006783565545947057,0.07451372748186205
0.7331239581108093,0.7063354253768921,0.40859150886535645,3.7746856212615967,0.012428090422437532,0.053859127725489564
0.6982866525650024,0.6959322094917297,0.40480393171310425,2.7306766510009766,0.12735833793440066,0.28852641649229505
0.6761457920074463,0.7836436033248901,0.13224856555461884,6.195300102233887,0.0024937173328761775,0.0707553486952756
0.6905202865600586,0.7255963087081909,0.17868797481060028,4.324582576751709,0.06893739678059407,0.11797973158132183
0.729841947555542,0.706911563873291,0.40820401906967163,4.530237674713135,0.014574764794248907,0.05755514797005408
0.6746227741241455,0.7732571959495544,0.417108952999115,4.394503593444824,0.05166527226310125,0.11290541499629284
0.7461622953414917,0.6547249555587769,0.6128717660903931,0.9466277360916138,0.3497854178612604,0.44968704304859203
0.6722224950790405,0.7699805498123169,0.5616113543510437,1.1887602806091309,0.3598550379560672,0.43552034897140723
0.751184344291687,0.6634546518325806,0.4101504683494568,4.180167198181152,0.016567342270137786,0.060093122890613235
0.7319877743721008,0.7033718824386597,0.3708607852458954,2.961071491241455,0.0933233957004489,0.24618781559057182
0.740703284740448,0.6806772947311401,0.6918380260467529,0.7601174116134644,0.44000811787703553,0.5598832536133687
0.6910492181777954,0.7531916499137878,0.1562720090150833,3.3328640460968018,0.05417834031898905,0.12523737704925125
0.7232979536056519,0.7687482237815857,0.19909271597862244,1.9519271850585938,0.2501215292565403,0.43188958047536674
0.7042137980461121,0.7548017501831055,0.09878502041101456,3.0120151042938232,0.08915067948797362,0.2260169074290875
0.6677654385566711,0.7948283553123474,0.14352023601531982,4.234077453613281,0.10018229451682692,0.18054011407966333
0.7774800062179565,0.5225400328636169,0.7271212339401245,0.7568283081054688,0.3972109472427988,0.49363323735103376
0.7830469608306885,0.5781363248825073,0.5733990669250488,1.2190264463424683,0.3745669954269477,0.47501786570040017
0.7009750008583069,0.7836583852767944,0.1680697649717331,3.761489152908325,0.023790898645809078,0.1274445188232564
0.7458853125572205,0.6723034977912903,0.45207080245018005,1.3618751764297485,0.4304601594158105,0.5612330721523267
0.7429147362709045,0.5858910083770752,0.48108386993408203,2.1094131469726562,0.2280768906315761,0.34480838945166203
0.7587794661521912,0.732833743095398,0.687853217124939,0.9364258646965027,0.44678489338018434,0.5939591615832857
0.7485246062278748,0.7352476119995117,0.6620094180107117,1.0624362230300903,0.5312864521103056,0.6316232389178754
0.6815930604934692,0.6974658370018005,0.5557733774185181,1.2630243301391602,0.4208313870847399,0.5196618006127157
0.6944404244422913,0.7439509630203247,0.6155346035957336,0.9199365377426147,0.5341372471714467,0.6183680492706365
0.7751445174217224,0.5695503950119019,0.7371147871017456,0.8254185914993286,0.567257052949053,0.6641986030776946
0.7802661061286926,0.5308342576026917,0.7560052871704102,0.6644812226295471,0.6156038263702596,0.6802686325692843
