accuracy,loss,val_accuracy,val_loss,val_kappa,val_f1_macro
0.11234191805124283,2.112934112548828,0.43221592903137207,1.7324748039245605,0.015153717190716787,0.07394188424583058
0.2885146141052246,1.4568462371826172,0.02494833618402481,1.831337809562683,0.2122852602813019,0.2795699014638231
0.44391322135925293,1.1424477100372314,0.04665738344192505,2.0370934009552,0.21196839723274907,0.3314639727777308
0.6278161406517029,0.9517666697502136,0.3194675147533417,1.9375299215316772,0.32385318574220157,0.36791736303093925
0.5717935562133789,1.100911021232605,0.32988646626472473,2.181971549987793,0.381482223548558,0.4462755623975547
0.60286545753479,0.9106631278991699,0.3199407160282135,2.167160987854004,0.43340034105239134,0.5350345907702727
0.6066379547119141,0.9447708129882812,0.3368246853351593,1.9953203201293945,0.4191547882998946,0.5118568545989791
0.6864141225814819,0.7408103346824646,0.34357979893684387,1.976130723953247,0.2832037803217696,0.35544201513046136
0.7304079532623291,0.733485758304596,0.3933655321598053,1.3607301712036133,0.3752190778674239,0.49187730823763526
0.6719485521316528,0.7825486660003662,0.34912994503974915,1.756288766860962,0.34631935837796235,0.43159172742101104
0.6291825175285339,0.8633664846420288,0.3560318946838379,1.7772092819213867,0.322832287055866,0.4250375356625227
0.6931639909744263,0.7968156933784485,0.385244756937027,1.8162181377410889,0.43017700575798723,0.5406298414101708
0.6877140998840332,0.8209365606307983,0.6045156717300415,1.1989630460739136,0.11657344157408278,0.23165309098643116
0.7443532943725586,0.7660027742385864,0.39588525891304016,1.8371624946594238,0.4221538404038703,0.5150860043734111
0.6402269005775452,0.8460008502006531,0.5641627907752991,1.7202134132385254,0.46632175746938376,0.5910500294127663
0.7066851854324341,0.6975082755088806,0.40254369378089905,1.9043045043945312,0.35570879340487493,0.506263648705719
0.6891829967498779,0.8712911605834961,0.4624426066875458,1.9095017910003662,0.4332675505776946,0.5583913036082782
0.700018584728241,0.7601956129074097,0.63206946849823,1.2600597143173218,0.5184478941526764,0.627623771376867
0.6755713224411011,0.818903923034668,0.4797384440898895,2.6067214012145996,0.27524037194584094,0.44415987967797116
0.7251707911491394,0.7272470593452454,0.43713292479515076,2.3679325580596924,0.49307118003449013,0.6029659200671881
0.7306771874427795,0.7869099378585815,0.6116804480552673,1.574593186378479,0.47186687782256065,0.5880964857312192
0.6529332995414734,0.8670274615287781,0.6659594178199768,1.249644160270691,0.2214641907988234,0.35919671379505097
0.6662669777870178,0.8494977951049805,0.45694878697395325,2.0484306812286377,0.4859123524339036,0.6150540141617711
0.6586188673973083,0.90019291639328,0.43895065784454346,1.9453279972076416,0.43359784715974525,0.5355303571257162
0.6925651431083679,0.8070573210716248,0.6399688124656677,1.888425350189209,0.3799006025184809,0.5263464905492445
0.715392529964447,0.7467027902603149,0.6895284056663513,1.1726512908935547,0.4764338154364901,0.5945767180057102
0.70180743932724,0.8014634251594543,0.6293032169342041,1.3909368515014648,0.48941641964004634,0.5772425018327283
0.6977068781852722,0.7125188708305359,0.44234904646873474,2.0637762546539307,0.3599590872550016,0.5006879971381237
0.7559493780136108,0.6388513445854187,0.3842107057571411,1.8733789920806885,0.5019618346053758,0.6276429644644714
0.7555261254310608,0.6433163285255432,0.5666593313217163,2.1758134365081787,0.460549669177452,0.5500789885139645
0.7286121249198914,0.7827417254447937,0.6357870697975159,1.906911849975586,0.28650668600542706,0.4685167707988283
0.6505160331726074,0.8912143111228943,0.646369457244873,1.9408694505691528,0.5015306683304099,0.604033888792183
0.6456488966941833,0.7913396954536438,0.5051610469818115,1.66728675365448,0.5313694051390122,0.5786940068044202
0.7009924054145813,0.7306593060493469,0.4960167407989502,2.343092679977417,0.4849646159032621,0.609222615965567
0.7258543372154236,0.7109572291374207,0.6460766196250916,2.127641201019287,0.4964912494071002,0.6319120954632771
0.7418221831321716,0.5984178185462952,0.6573415994644165,1.396748423576355,0.5015862543568979,0.586976630473525
