accuracy,loss,val_accuracy,val_loss,val_kappa,val_f1_macro
0.11323921382427216,2.024733304977417,0.33752402663230896,1.9386417865753174,0.1559870319229274,0.18145379576594375
0.2341504544019699,1.4976394176483154,0.3724328577518463,1.8281329870224,0.31185500555439494,0.32879498936190216
0.5320899486541748,1.1014785766601562,0.45058077573776245,1.2325173616409302,0.2613711531630549,0.4290006597861436
0.5731601119041443,1.033096194267273,0.5029772520065308,2.015012264251709,0.35281903670727777,0.4254738612733256
0.5813745856285095,1.0086743831634521,0.4128056466579437,1.4991947412490845,0.3283074970732225,0.4303868967843272
0.6433110237121582,0.8619152903556824,0.5094162225723267,1.5938539505004883,0.3961299217989701,0.4805231636176073
0.6670535802841187,0.8287674188613892,0.6165781617164612,1.9470674991607666,0.3465092036608659,0.44879409404476023
0.6673954725265503,0.8292081952095032,0.5887002944946289,1.4082235097885132,0.3817557040042414,0.49154600522551284
0.6589473485946655,0.9039592742919922,0.6733776926994324,2.3507978916168213,0.2849711715698966,0.3691883440930836
0.6810199022293091,0.8002179265022278,0.5813289880752563,1.1724698543548584,0.2669455395513325,0.4203833023139665
0.6172508001327515,0.9337977170944214,0.6152232885360718,1.5552270412445068,0.44455406386375307,0.5532880250464001
0.6615803837776184,0.8856342434883118,0.6374608278274536,1.4218581914901733,0.4558014252563206,0.561225568839247
0.6309095621109009,0.809484601020813,0.6333605051040649,2.004855155944824,0.3636484528598273,0.46669036601397124
0.6474654674530029,0.8791279792785645,0.6947154402732849,1.2967036962509155,0.49969005613980266,0.6173899286669542
0.6858788132667542,0.7910046577453613,0.6505590677261353,1.3617074489593506,0.477541623756521,0.574926443556828
0.6554997563362122,0.8154765963554382,0.6423369646072388,1.2954645156860352,0.44332729925489056,0.5714514248712392
0.6987766623497009,0.7604048252105713,0.5667762160301208,1.5369226932525635,0.40874070222752834,0.5309843972687392
0.6349523067474365,0.8759846687316895,0.696029543876648,1.2547439336776733,0.505491304612202,0.5891207095526804
0.6752416491508484,0.8007372617721558,0.6452986001968384,1.508756399154663,0.49749940139945836,0.5837682493293664
0.6532959342002869,0.7866267561912537,0.6792513132095337,1.07957124710083,0.4789359748749613,0.6103489530439272
0.6778350472450256,0.7806419134140015,0.6781965494155884,1.5746283531188965,0.5221886337203863,0.5900783212521318
0.7340573072433472,0.7355040907859802,0.6281771659851074,1.1055819988250732,0.3086197896128796,0.5045242213726814
0.7231332063674927,0.70039963722229,0.7322788238525391,0.7931824922561646,0.39208612457598946,0.561804832656378
0.7240871787071228,0.7216740846633911,0.6680007576942444,1.178643822669983,0.48751441581218435,0.5785877766290894
0.6885359883308411,0.8226383328437805,0.6483725309371948,1.326725721359253,0.31828543323788994,0.4527071049923844
0.6824538707733154,0.7985071539878845,0.7107290029525757,1.0330547094345093,0.5089895115226963,0.6070699814385717
0.703613817691803,0.685766875743866,0.6466373801231384,1.741140604019165,0.42634846589678077,0.5168148399709037
0.7536541223526001,0.6145804524421692,0.6818086504936218,1.2244943380355835,0.48025792561733505,0.5885880925962855
0.7378032207489014,0.6608024835586548,0.6731222867965698,1.0600597858428955,0.387942187218852,0.5025550046174002
0.7290298342704773,0.7057913541793823,0.7407100796699524,0.9021016359329224,0.3656236684645402,0.5483546761022702
